original_address,used_variant,lat,lon,result
"Acorn St & Putnam Ave, Cambridge, MA","Acorn St & Putnam Ave, Cambridge, MA",42.3578337,-71.1088031,PostGIS: Intersection acorn st & putnam ave
"Scouting Way & Prospect St, Cambridge, MA","Scouting Way & Prospect St, Cambridge, MA",42.3691316,-71.1005368,PostGIS: False intersection scouting way & prospect st
"Langdon St & Chauncy St, Cambridge, MA","Langdon St & Chauncy St, Cambridge, MA",42.3797769,-71.121546,PostGIS: Intersection langdon st & chauncy st
"Huron Ave & Sparks St, Cambridge, MA","Huron Ave & Sparks St, Cambridge, MA",42.3814862,-71.132234,PostGIS: Intersection huron ave & sparks st
"Fairmont St & Fairmont Ave, Cambridge, MA","Fairmont St & Fairmont Ave, Cambridge, MA",42.362341,-71.111857,PostGIS: Intersection fairmont st & fairmont ave
"0 Lawn Ct, Cambridge, MA","0 Lawn Ct, Cambridge, MA",42.378110906500524,-71.1535444904994,Nominatim match
"Danforth St & Danforth St, Cambridge, MA","Danforth St & Danforth St, Cambridge, MA",42.3169729,-71.1053628,PostGIS: False intersection danforth st & danforth st
"0 Rice Cir, Cambridge, MA","0 Rice Cir, Cambridge, MA",42.39447324158294,-71.12963142040927,Nominatim match
"Sidney St & Waverly St, Cambridge, MA","Sidney St & Waverly St, Cambridge, MA",42.3548194,-71.1083532,PostGIS: Intersection sidney st & waverly st
"Grove Ave & Grove Ave, Cambridge, MA","Grove Ave & Grove Ave, Cambridge, MA",42.4409139,-71.0692291,PostGIS: False intersection grove ave & grove ave
"100 Grove St, Cambridge, MA","100 grove street, ma",42.38019825000001,-71.15809601015235,Nominatim match
"Dunstable Rd & Dunstable Rd, Cambridge, MA","Dunstable Road & Dunstable Road, Cambridge, MA",42.3802188,-71.1347724,PostGIS: False intersection dunstable road & dunstable road
"Lincoln Way & Sheridan St, Cambridge, MA","Lincoln Way & Sheridan St, Cambridge, MA",42.3880434,-71.1293899,PostGIS: Intersection lincoln way & sheridan st
"Quincy St & Harvard St, Cambridge, MA","Quincy St & Harvard St, Cambridge, MA",42.4217744,-71.1725083,PostGIS: Intersection quincy st & harvard st
"Allston St & Andrew St, Cambridge, MA","Allston St & Andrew St, Cambridge, MA",42.361095,-71.1125183,PostGIS: Intersection allston st & andrew st
"Dickinson St & Moore St, Cambridge, MA","Dickinson St & Moore St, Cambridge, MA",42.3660216,-71.0937583,PostGIS: Intersection dickinson st & moore st
"0 North First St, Cambridge, MA","0 North First St, Cambridge, MA",42.37269790201289,-71.07516997192828,Nominatim match
"0 Mount Auburn Pl, Cambridge, MA","0 mount auburn, ma",42.3742809,-71.1498164,Nominatim match
"Massachusetts Ave & Hancock Pk, Cambridge, MA","Massachusetts Avenue & Hancock Park, Cambridge, MA",42.36796222453197,-71.10790120691675,PostGIS: False intersection massachusetts avenue & hancock park
"Hilliard St & Mount Auburn St, Cambridge, MA","Hilliard St & Mount Auburn St, Cambridge, MA",42.3737965,-71.1241165,PostGIS: Intersection hilliard st & mount auburn st
"Broadway & Technology Sq, Cambridge, MA","Broadway & Technology Sq, Cambridge, MA",42.3654475,-71.0911326,PostGIS: Intersection broadway & technology sq
"500 Kendall Sq, Cambridge, MA","500 Kendall Sq, Cambridge, MA",42.363349549999995,-71.08029472925355,Nominatim match
"Theriault Ct & Clifton St, Cambridge, MA","Theriault Court & Clifton Street, Cambridge, MA",42.3965995,-71.1363293,PostGIS: Intersection theriault court & clifton street
"Massachusetts Ave & Tyler Ct, Cambridge, MA","Massachusetts Avenue & Tyler Court, Cambridge, MA",42.3984463,-71.1315617,PostGIS: Intersection massachusetts avenue & tyler court
"100 Elmwood St, Cambridge, MA","100 Elmwood St, Cambridge, MA",42.39794584384772,-71.12844116247737,Nominatim match
"Chestnut St & Newton St, Cambridge, MA","Chestnut St & Newton St, Cambridge, MA",42.357913,-71.111038,PostGIS: Intersection chestnut st & newton st
"Kirkland Pl & Quincy St, Cambridge, MA","Kirkland Pl & Quincy St, Cambridge, MA",42.37709630239613,-71.11270674996207,PostGIS: False intersection kirkland pl & quincy st
"Holden St & Shady Hill Sq, Cambridge, MA","Holden St & Shady Hill Sq, Cambridge, MA",42.3793761,-71.109196,PostGIS: Intersection holden st & shady hill sq
"0 Corliss Pl, Cambridge, MA","0 Corliss Pl, Cambridge, MA",42.37115098085082,-71.10340757473993,Nominatim match
"400 Allston St, Cambridge, MA","400 Allston St, Cambridge, MA",42.35967167466588,-71.10999898096642,Nominatim match
"Hollis St & Rindge Ave, Cambridge, MA","Hollis St & Rindge Ave, Cambridge, MA",42.3929793,-71.12902,PostGIS: Intersection hollis st & rindge ave
"Copley St & Walden St, Cambridge, MA","Copley St & Walden St, Cambridge, MA",42.384376,-71.133488,PostGIS: Intersection copley st & walden st
"West Pl & West St, Cambridge, MA","West Pl & West St, Cambridge, MA",42.3696518,-71.1041079,PostGIS: Intersection west pl & west st
"Surrey St & Putnam Ave, Cambridge, MA","Surrey St & Putnam Ave, Cambridge, MA",42.3687205,-71.1135054,PostGIS: Intersection surrey st & putnam ave
"West St & West Pl, Cambridge, MA","West St & West Pl, Cambridge, MA",42.3696518,-71.1041079,PostGIS: Intersection west st & west pl
"0 Athenaeum St, Cambridge, MA","0 Athenaeum St, Cambridge, MA",42.36409861173063,-71.08027520306197,Nominatim match
"Jfk Park & Jfk Park, Cambridge, MA","John F. Kennedy Park & John F. Kennedy Park, Cambridge, MA",42.370926013700654,-71.12311264876723,PostGIS: Avg centroid of polygons john f. kennedy park & john f. kennedy park
"Alewife Brook Pkwy & Concord Tpke, Cambridge, MA","Alewife Brook Parkway & Concord Turnpike, Cambridge, MA",42.3978729,-71.1419115,PostGIS: False intersection alewife brook parkway & concord turnpike
"200 North First St, Cambridge, MA","200 North First St, Cambridge, MA",42.37269790201289,-71.07516997192828,Nominatim match
"Spring St & Eighth St, Cambridge, MA","Spring St & Eighth St, Cambridge, MA",42.3697659,-71.0866133,PostGIS: Intersection spring st & eighth st
"Brewer St & Memorial Dr, Cambridge, MA","Brewer St & Memorial Dr, Cambridge, MA",42.3731056,-71.1255324,PostGIS: False intersection brewer st & memorial dr
"Holworthy St & Fountain Ter, Cambridge, MA","Holworthy St & Fountain Ter, Cambridge, MA",42.3787325,-71.1510016,PostGIS: Intersection holworthy st & fountain ter
"Corporal Burns Rd & Field St, Cambridge, MA","Corporal Burns Road & Field Street, Cambridge, MA",42.3866437,-71.1372091,PostGIS: Intersection corporal burns road & field street
"Cowperthwaite St & Banks St, Cambridge, MA","Cowperthwaite St & Banks St, Cambridge, MA",42.3687388,-71.1146974,PostGIS: Intersection cowperthwaite st & banks st
"Fresh Pond Pkwy & Vassal Ln, Cambridge, MA","Fresh Pond Parkway & Vassal Lane, Cambridge, MA",42.3848715,-71.1414887,PostGIS: Intersection fresh pond parkway & vassal lane
"Front St & Front St, Cambridge, MA","Front St & Front St, Cambridge, MA",42.3870303,-71.0436472,PostGIS: Intersection front st & front st
"Allston St & Kenwood St, Cambridge, MA","Allston St & Kenwood St, Cambridge, MA",42.3603084,-71.1112044,PostGIS: Intersection allston st & kenwood st
"Clarendon Ave & Clarendon Ave, Cambridge, MA","Clarendon Ave & Clarendon Ave, Cambridge, MA",42.400922,-71.130723,PostGIS: Intersection clarendon ave & clarendon ave
"Pleasant St & Kinnaird St, Cambridge, MA","Pleasant St & Kinnaird St, Cambridge, MA",42.3636378412502,-71.10865383831373,PostGIS: False intersection pleasant st & kinnaird st
"Clark St & Broadway, Cambridge, MA","Clark St & Broadway, Cambridge, MA",42.3666616,-71.0942566,PostGIS: Intersection clark st & broadway
"Carver St & Sacramento St, Cambridge, MA","Carver St & Sacramento St, Cambridge, MA",42.382719,-71.113214,PostGIS: Intersection carver st & sacramento st
"Pleasant St & Kelley St, Cambridge, MA","Pleasant St & Kelley St, Cambridge, MA",42.3870606,-71.124707,PostGIS: False intersection pleasant st & kelley st
"Salem St & Auburn St, Cambridge, MA","Salem St & Auburn St, Cambridge, MA",42.428929,-71.062198,PostGIS: Intersection salem st & auburn st
"100 Broadway Ct, Cambridge, MA","100 Broadway Ct, Cambridge, MA",42.37326411371981,-71.11146038898347,Nominatim match
"Chatham St & Dana St, Cambridge, MA","Chatham St & Dana St, Cambridge, MA",42.3715564,-71.1091294,PostGIS: Intersection chatham st & dana st
"Massachusetts Ave & Cameron Ave, Cambridge, MA","Massachusetts Ave & Cameron Ave, Cambridge, MA",42.3974571,-71.1302156,PostGIS: Intersection massachusetts ave & cameron ave
"300 Water St, Cambridge, MA","300 Water St, Cambridge, MA",42.37217054956239,-71.07826385294918,Nominatim match
"Surrey St & Surrey St, Cambridge, MA","Surrey St & Surrey St, Cambridge, MA",42.350896,-71.156919,PostGIS: Intersection surrey st & surrey st
"Ellery Pl & Ellery St, Cambridge, MA","Ellery Pl & Ellery St, Cambridge, MA",42.3717328,-71.1104089,PostGIS: Intersection ellery pl & ellery st
"Line St & Leonard Ave, Cambridge, MA","Line St & Leonard Ave, Cambridge, MA",42.3763341,-71.1053723,PostGIS: Intersection line st & leonard ave
"200 Terminal Rd, Cambridge, MA","200 Terminal Rd, Cambridge, MA",42.391244229848596,-71.14209231457639,Nominatim match
"Holden St & Farrar St, Cambridge, MA","Holden St & Farrar St, Cambridge, MA",42.3786479,-71.1084253,PostGIS: Intersection holden st & farrar st
"Magnolia Ave & Roberts Rd, Cambridge, MA","Magnolia Avenue & Roberts Road, Cambridge, MA",42.37695,-71.1082915,PostGIS: Intersection magnolia avenue & roberts road
"Standish St & Vassal Ln, Cambridge, MA","Standish Street & Vassal Lane, Cambridge, MA",42.3838438,-71.1396474,PostGIS: Intersection standish street & vassal lane
"Leighton St & Morgan Ave, Cambridge, MA","Leighton St & Morgan Ave, Cambridge, MA",42.3710429,-71.0729353,PostGIS: Intersection leighton st & morgan ave
"Linnaean St & Humboldt St, Cambridge, MA","Linnaean St & Humboldt St, Cambridge, MA",42.384611,-71.120616,PostGIS: Intersection linnaean st & humboldt st
"Norfolk St & Richardson St, Cambridge, MA","Norfolk St & Richardson St, Cambridge, MA",42.367847,-71.099484,PostGIS: Intersection norfolk st & richardson st
"Clay St & Dudley St, Cambridge, MA","Clay St & Dudley St, Cambridge, MA",42.395724,-71.134242,PostGIS: Intersection clay st & dudley st
"South St & Dunster St, Cambridge, MA","South St & Dunster St, Cambridge, MA",42.3711967,-71.1199318,PostGIS: Intersection south st & dunster st
"North Point Blvd & Education Cir, Cambridge, MA","north point & education, ma",42.3209625,-71.0441033,PostGIS: False intersection north point & education
"Trowbridge St & Harvard St, Cambridge, MA","Trowbridge St & Harvard St, Cambridge, MA",42.371455,-71.1120092,PostGIS: Intersection trowbridge st & harvard st
"0 Norfolk Ct, Cambridge, MA","0 Norfolk Ct, Cambridge, MA",42.367958002292056,-71.09861285432906,Nominatim match
"200 Clifton Pl, Cambridge, MA","200 Clifton Pl, Cambridge, MA",42.39305400000001,-71.13629724513885,Nominatim match
"Magoun St & Massachusetts Ave, Cambridge, MA","Magoun St & Massachusetts Ave, Cambridge, MA",42.4005763,-71.1351093,PostGIS: Intersection magoun st & massachusetts ave
"Ballord Pl & Ballord Pl, Cambridge, MA","Ballord Pl & Ballord Pl, Cambridge, MA",42.3638221,-71.1137794,PostGIS: False intersection ballord pl & ballord pl
"Harvard Bridge & Memorial Dr, Cambridge, MA","Harvard Bridge & Memorial Dr, Cambridge, MA",42.35420406835557,-71.09113330697105,PostGIS: Buffer intersection harvard bridge & memorial dr
"Walden St & Massachusetts Ave, Cambridge, MA","Walden St & Massachusetts Ave, Cambridge, MA",42.3913304,-71.1232788,PostGIS: Intersection walden st & massachusetts ave
"Lambert St & Cambridge St, Cambridge, MA","Lambert St & Cambridge St, Cambridge, MA",42.3719574,-71.0870851,PostGIS: Intersection lambert st & cambridge st
"Monsignor Obrien Hwy & Gore St, Cambridge, MA","Monsignor O'brien Highway & Gore Street, Cambridge, MA",42.3715853,-71.0780169,PostGIS: Intersection monsignor o'brien highway & gore street
"0 Hilliard Pl, Cambridge, MA","0 Hilliard Pl, Cambridge, MA",42.37426790461687,-71.12390451524863,Nominatim match
"Hilliard St & Hilliard St, Cambridge, MA","Hilliard St & Hilliard St, Cambridge, MA",42.3737965,-71.1241165,PostGIS: False intersection hilliard st & hilliard st
"Felton St & Cambridge St, Cambridge, MA","Felton St & Cambridge St, Cambridge, MA",42.3752127,-71.1122389,PostGIS: Intersection felton st & cambridge st
"200 Galileo Galilei Way, Cambridge, MA","200 Galileo Galilei Way, Cambridge, MA",42.36630851398968,-71.08837534715008,Nominatim match
"Shepard St & Garden St, Cambridge, MA","Shepard St & Garden St, Cambridge, MA",42.380135,-71.125065,PostGIS: Intersection shepard st & garden st
"Pearl St & Allston St, Cambridge, MA","Pearl St & Allston St, Cambridge, MA",42.358999,-71.108813,PostGIS: Intersection pearl st & allston st
"Putnam Ave & Allston St, Cambridge, MA","Putnam Ave & Allston St, Cambridge, MA",42.361695,-71.113462,PostGIS: Intersection putnam ave & allston st
"600 West Kendall St, Cambridge, MA","600 West Kendall St, Cambridge, MA",42.36463559150993,-71.08184247967661,Nominatim match
"Mount Auburn St & Mifflin Pl, Cambridge, MA","Mount Auburn St & Mifflin Pl, Cambridge, MA",42.3732095,-71.122531,PostGIS: Intersection mount auburn st & mifflin pl
"Cardinal Medeiros Ave & Cornelius Way, Cambridge, MA","Cardinal Medeiros Ave & Cornelius Way, Cambridge, MA",42.3691257,-71.0901676,PostGIS: Intersection cardinal medeiros ave & cornelius way
"0 Ross St, Cambridge, MA","0 Ross St, Cambridge, MA",42.373010199999996,-71.12526994999999,Nominatim match
"Morgan Ave & Morgan Ave, Cambridge, MA","Morgan Ave & Morgan Ave, Cambridge, MA",42.3720097,-71.0759034,PostGIS: Intersection morgan ave & morgan ave
"Brookford St & Massachusetts Ave, Cambridge, MA","Brookford St & Massachusetts Ave, Cambridge, MA",42.399976,-71.133945,PostGIS: Intersection brookford st & massachusetts ave
"Lilac Ct & Webster Ave, Cambridge, MA","Lilac Court & Webster Avenue, Cambridge, MA",42.3673422,-71.0925516,PostGIS: Intersection lilac court & webster avenue
"Chestnut St & Brookline St, Cambridge, MA","Chestnut St & Brookline St, Cambridge, MA",42.356645,-71.1087939,PostGIS: Intersection chestnut st & brookline st
"Memorial Dr & Brookline St, Cambridge, MA","Memorial Dr & Brookline St, Cambridge, MA",42.35413074529597,-71.11049017417682,PostGIS: False intersection memorial dr & brookline st
"Berkshire Pl & Berkshire St, Cambridge, MA","Berkshire Pl & Berkshire St, Cambridge, MA",42.3687543,-71.0917673,PostGIS: Intersection berkshire pl & berkshire st
"Spring St & Second St, Cambridge, MA","Spring St & Second St, Cambridge, MA",42.401875,-71.052178,PostGIS: Intersection spring st & second st
"Newell St & Walden St, Cambridge, MA","Newell St & Walden St, Cambridge, MA",42.386658,-71.129619,PostGIS: Intersection newell st & walden st
"Bow St & Linden St, Cambridge, MA","Bow St & Linden St, Cambridge, MA",42.3717828,-71.1176324,PostGIS: Intersection bow st & linden st
"Pilgrim St & Brookline St, Cambridge, MA","Pilgrim St & Brookline St, Cambridge, MA",42.3617854,-71.1034355,PostGIS: Intersection pilgrim st & brookline st
"Bedford St & Porter St, Cambridge, MA","Bedford St & Porter St, Cambridge, MA",42.3735294,-71.0886508,PostGIS: Intersection bedford st & porter st
"Smith Pl & Wilson Rd, Cambridge, MA","Smith Place & Wilson Road, Cambridge, MA",42.3922529,-71.150692,PostGIS: Intersection smith place & wilson road
"Earhart St & Morgan Ave, Cambridge, MA","Earhart St & Morgan Ave, Cambridge, MA",42.3713572,-71.0744087,PostGIS: Intersection earhart st & morgan ave
"Brown St & Foster St, Cambridge, MA","Brown St & Foster St, Cambridge, MA",42.3758016,-71.1290176,PostGIS: Intersection brown st & foster st
"Prospect St & St Paul St, Cambridge, MA","Prospect Street & Saint Paul Street, Cambridge, MA",42.3673706,-71.1024078,PostGIS: Intersection prospect street & saint paul street
"Waterhouse St & Massachusetts Ave, Cambridge, MA","Waterhouse St & Massachusetts Ave, Cambridge, MA",42.3778779,-71.1206485,PostGIS: Intersection waterhouse st & massachusetts ave
"Cameron Ave & Seven Pines Ave, Cambridge, MA","Cameron Ave & Seven Pines Ave, Cambridge, MA",42.3988071,-71.1287001,PostGIS: Intersection cameron ave & seven pines ave
"Bowdoin St & Martin St, Cambridge, MA","Bowdoin St & Martin St, Cambridge, MA",42.38306,-71.120958,PostGIS: Intersection bowdoin st & martin st
"200 Mount Vernon St, Cambridge, MA","200 Mount Vernon St, Cambridge, MA",42.387242849065544,-71.12027219988558,Nominatim match
"0 Washington Ct, Cambridge, MA","0 Washington Ct, Cambridge, MA",42.36537951569784,-71.09826946181983,Nominatim match
"Main St & Newtowne Ct, Cambridge, MA","Main Street & Newtowne Court, Cambridge, MA",42.36300050768773,-71.09395134724575,PostGIS: False intersection main street & newtowne court
"Memorial Dr & Harvard Bridge, Cambridge, MA","Memorial Dr & Harvard Bridge, Cambridge, MA",42.36431820548735,-71.11182259065197,PostGIS: Avg centroid of polygons memorial dr & harvard bridge
"Museum Way & Monsignor Obrien Hwy, Cambridge, MA","Museum Way & Monsignor O'brien Highway, Cambridge, MA",42.3688075,-71.0723243,PostGIS: False intersection museum way & monsignor o'brien highway
"Rutland St & Shepard St, Cambridge, MA","Rutland St & Shepard St, Cambridge, MA",42.3816047,-71.1209122,PostGIS: Intersection rutland st & shepard st
